8447191	41.7700	-70.5617	T	Cape Cod Canal, Bournedale, MA
8447241	41.7517	-70.1550	T	Sesuit Harbor, East Dennis, MA
8447259	41.7450	-70.5933	T	Cape Cod Canal, Bourne Bridge, MA
8447270	41.7417	-70.6167	T	Cape Cod Canal, RR. bridge, MA
8447277	41.7417	-70.6583	T	Onset Beach, Onset Bay, MA
8447281	41.7400	-71.1317	T	Steep Brook, Taunton River, MA
8447291	41.7367	-69.9817	T	Pleasant Bay, MA
8447295	41.7350	-70.6233	T	Gray Gables, MA
8447335	41.7217	-70.2850	T	Barnstable Harbor, Beach Point, MA
8447355	41.7150	-70.6167	T	Monument Beach, MA
8447368	41.7117	-70.7150	T	Great Hill, MA
8447385	41.7050	-70.7617	T	Marion, Sippican Harbor, MA
8447386	41.7043	-71.1641	T	Fall River, Massachusetts, MA
8447416	41.6950	-70.7200	T	Piney Point, MA
8447435	41.6885	-69.9511	T	Chatham Harbor, Aunt Lydias Cove, MA
8447436	41.6883	-67.7600	T	Georges Shoal, Texas Tower, MA
8447495	41.6683	-70.0567	T	Saquatucket Harbor, MA
8447504	41.6650	-70.1833	T	South Yarmouth, Bass River, MA
8447505	41.6667	-69.9667	T	Chatham, Stage Harbor, MA
8447506	41.6650	-70.0650	T	Wychmere Harbor, MA
8447525	41.6583	-70.1150	T	Dennisport, MA
8447531	41.6567	-70.8133	T	Mattapoisett, Mattapoisett Harbor, MA
8447605	41.6317	-70.3000	T	Hyannis Port, MA
8447636	41.6212	-70.9137	T	New Bedford Harbor, Marine Terminal, MA
8447675	41.6083	-70.4367	T	Cotuit Highlands, MA
8447685	41.6050	-70.6517	T	Chappaquoit Point, West Falmouth Harbor, MA
8447712	41.5933	-70.9000	T	Clarks Point, MA
8447742	41.5867	-70.4633	T	Poponesset Island, Poponesset Bay, MA
8447791	41.5700	-71.0733	T	Hix Bridge, East Branch, MA
8447842	41.5383	-70.9283	T	Round Hill Point, MA
8447865	41.5450	-70.5933	T	Falmouth Heights, MA
8447930	41.5236	-70.6711	T	OCEANOGRAPHIC INSTITUTION, MA
8447939	41.5200	-70.6650	T	Little Harbor, MA
8447941	41.5200	-70.7083	T	Uncatena Island (south side), MA
8447975	41.5083	-71.0933	T	Westport Harbor, MA
8448157	41.4583	-70.6000	T	VINEYARD HAVEN, VINEYARD HVN HBR, MA
8448208	41.4583	-70.5550	T	Oak Bluffs, MA
8448248	41.4500	-70.9217	T	Penikese Island, MA
8448251	41.4483	-70.8567	T	Quicks Hole, North side, MA
8448325	41.4350	-70.6967	T	Cedar Tree Neck, MA
8448376	41.4250	-70.9167	T	Cuttyhunk, MA
8448558	41.3883	-70.5117	T	Edgartown, MA
8448566	41.3867	-70.0467	T	Great Point, MA
8448683	41.3633	-70.4500	T	Wasque Point, Chappaquiddick Island, MA
8448725	41.3544	-70.7678	T	Menemsha Harbor, MA
8448733	41.3533	-70.8300	T	Gay Head, MA
8448817	41.3367	-70.3050	T	Muskeget Island, north side, MA
8448875	41.3262	-70.5903	T	Martha's Vineyard GPS Buoy, MA
8448942	41.3117	-70.7683	T	Squibnocket Point, MA
8449062	41.2917	-70.2083	T	Eel Point, MA
8449130	41.2850	-70.0967	T	NANTUCKET, MA
8449287	41.2617	-70.8183	T	Nomans Land, MA
8450768	41.4650	-71.1933	T	Sakonnet, RI
8450898	41.6517	-71.2100	T	North End, Bay Oil pier, RI
8450948	41.6383	-71.2117	T	Anthony Point, RI
8450954	41.6183	-71.2033	T	Nannaquaket Neck, RI
8451301	41.5583	-71.2367	T	The Glen, RI
8451351	41.4867	-71.2383	T	Sachuest, Flint Point, RI
8451552	41.6367	-71.2550	T	Bristol Ferry, RI
8451929	41.6683	-71.2800	T	Bristol, Bristol Harbor, RI
8452154	41.6967	-71.2933	T	Bristol Highlands, RI
8452555	41.5800	-71.3217	T	Prudence Island, (south end), RI
8452660	41.5043	-71.3261	T	NEWPORT, RI
8452944	41.7167	-71.3433	T	Conimicut Light, RI
8453033	41.7517	-71.3517	T	Bay Spring, Bullock Cove, RI
8453201	41.4633	-71.3617	T	Castle Hill, RI
8453433	41.8400	-71.3733	T	Rumford, Seekonk River, RI
8453465	41.5733	-71.3717	T	Conanicut Point, RI
8453611	41.8683	-71.3800	T	Pawtucket, Seekonk River, RI
8453742	41.4967	-71.3867	T	West Jamestown, Dutch Island Harbor, RI
8453767	41.7617	-71.3883	T	Pawtuxet, Pawtuxet Cove, RI
8453999	41.4517	-71.4017	T	Beavertail Point, RI
8454000	41.8072	-71.4007	T	Providence, State Pier no.1, RI
8454049	41.5868	-71.4110	T	Quonset Point, RI
8454341	41.4600	-71.4283	T	Watson Pier, Boston Neck, RI
8454538	41.5717	-71.4450	T	Wickford, RI
8454578	41.6650	-71.4450	T	East Greenwich, RI
8454658	41.4217	-71.4550	T	Narragansett Pier, RI
8455083	41.3633	-71.4900	T	Point Judith, Harbor of Refuge, RI
8455137	41.7078	-71.2417	T	KICKAMUIT RIVER, RI
8455189	41.3817	-71.8317	T	Westerly, Pawcatuck River, RI
8458022	41.3283	-71.7617	T	Weekapaug Point, Block Island Sound, RI
8458694	41.3050	-71.8600	T	Watch Hill Point, RI
8459338	41.1733	-71.5567	T	Block Island (Old Harbor), RI
8459681	41.1633	-71.6100	T	Southwest Point, Block Island, RI
8460751	41.3433	-71.9750	T	WEST MYSTIC, MYSTIC RIVER, CT
8461392	41.5233	-72.0783	T	Norwich, CT
8461467	41.4300	-72.0933	T	Yale boathouse, CT
8461490	41.3717	-72.0956	T	NEW LONDON, State Pier, CT
8461925	41.3250	-72.1867	T	Niantic, Niantic River, CT
8462723	41.2633	-72.3433	T	Saybrook Jetty, CT
8462752	41.2833	-72.3500	T	Saybrook Point, CT
8462764	41.3217	-72.3500	T	Lyme, highway bridge, CT
8462925	41.3483	-72.3850	T	Essex, CT
8463155	41.4200	-72.4283	T	Hadlyme, CT
